Cust Name,Sales,Profit,State
Craig Molinari,21.184,4.7664,Pennsylvania
Craig Molinari,41.376,3.1032,Pennsylvania
Barbara Fisher,17.94,4.485,New York
Sylvia Foulston,2.655,-1.8585,Pennsylvania
Cassandra Brandow,892.35,267.705,California
Cassandra Brandow,307.666,28.9568,California
Cassandra Brandow,728.82,29.1528,California
Cassandra Brandow,41.36,13.959,California
Cassandra Brandow,43.176,15.1116,California
Cassandra Brandow,4.16,1.7472,California
Tamara Chand,61.4,28.858,New York
Tamara Chand,24.448,8.8624,New York
Luke Weiss,263.96,71.2692,New York
Luke Weiss,359.97,100.7916,New York
Luke Weiss,12.96,6.2208,New York
Luke Weiss,116.82,5.841,New York
Luke Weiss,276.784,89.9548,New York
Noel Staavos,239.97,86.3892,California
Noel Staavos,16.02,6.0876,California
Janet Martin,454.56,-107.958,Texas
Janet Martin,141.42,-187.3815,Texas
Janet Martin,310.744,-26.6352,Texas
Janet Martin,12.736,2.2288,Texas
Janet Martin,6.47,-9.705,Texas
Janet Martin,13.748,-22.6842,Texas
Janet Martin,15.224,-38.8212,Texas
Randy Ferguson,27.42,9.3228,Georgia
Randy Ferguson,165.98,74.691,Georgia
Randy Ferguson,75,18,Georgia
Cathy Armstrong,134.272,46.9952,New York
Kristen Hastings,146.544,47.6268,Oregon
Kristen Hastings,131.904,47.8152,Oregon
Kristen Hastings,203.88,20.388,Oregon
Kristen Hastings,14.301,-10.4874,Oregon
Kristen Hastings,718.64,-161.694,Oregon
Lindsay Castell,61.1,18.33,Virginia
Jack Lebron,28.08,5.265,North Carolina
Dario Medina,10.496,1.1808,Arizona
Mike Vittorini,39.92,12.974,California
Noel Staavos,77.58,20.1708,Maryland
Ann Steele,269.36,70.0336,Washington
Meg Tillman,5.76,2.8224,California
Sharelle Roach,109.9,32.97,New York
Dennis Kane,23.88,10.5072,Washington
Dennis Kane,26.2,12.052,Washington
Dennis Kane,12.96,6.2208,Washington
Dennis Kane,234.95,32.893,Washington
Susan Vittorini,118.25,34.2925,New Mexico
Susan Vittorini,4.28,1.926,New Mexico
Rick Huthwaite,26.85,5.1015,California
Rick Huthwaite,3357.6,377.73,California
Sarah Brown,8.26,3.7996,California
Sarah Brown,2973.32,334.4985,California
Sarah Brown,104.79,29.3412,California
Sarah Brown,775.728,58.1796,California
Cyra Reiten,89.0664,-17.0274,Texas
Cyra Reiten,175.44,52.632,Texas
Cyra Reiten,438.336,-87.6672,Texas
Emily Grady,215.544,-58.5048,Pennsylvania
Russell D'Ascenzo,55.584,20.844,Illinois
Russell D'Ascenzo,127.386,-25.4772,Illinois
John Murray,248.43,-17.745,Texas
John Murray,11.648,-30.8672,Texas
John Murray,85.246,-1.2178,Texas
Laurel Workman,20.64,2.322,Texas
Rick Wilson,148.02,41.4456,California
Brooke Gillingham,33.29,7.9896,Kansas
Thomas Thornton,204.95,100.4255,California
Eric Barreto,526.344,-75.192,Illinois
Liz Pelletier,41.96,10.9096,California
Liz Pelletier,451.152,0,California
Liz Pelletier,31.504,11.0264,California
Frank Preis,30.672,9.585,Pennsylvania
Frank Preis,1079.976,125.9972,Pennsylvania
Joseph Airdo,161.568,-28.2744,California
Trudy Schmidt,2.934,-4.9878,Texas
Trudy Schmidt,18.528,4.4004,Texas
Trudy Schmidt,670.752,-125.766,Texas
Darren Powers,64.96,-43.848,Illinois
Jonathan Doherty,41.94,15.0984,California
Jonathan Doherty,11.96,5.8604,California
Jonathan Doherty,13.12,3.8048,California
Jonathan Doherty,535.41,160.623,California
Gene Hale,72.78,-70.9605,Texas
Rob Dowd,36.84,17.3148,California
Rob Dowd,87.71,41.2237,California
Cindy Schnelling,562.2925,-255.5875,Florida
Benjamin Farhat,56.52,21.4776,New York
Neil Knudson,11.264,1.2672,Pennsylvania
Neil Knudson,284.08,24.857,Pennsylvania
Neil Knudson,18.496,6.7048,Pennsylvania
Annie Zypern,14.73,7.2177,California
Annie Zypern,186.54,50.3658,California
Annie Zypern,557.728,6.9716,California
Annie Zypern,159.968,-31.9936,California
Corey-Lock,471.9,155.727,Oklahoma
Corey-Lock,3.52,1.6896,Oklahoma
Anna Gayman,49.12,23.0864,Virginia
Eugene Moren,20.16,9.8784,California
Carol Adams,10.68,5.0196,South Dakota
Carol Adams,141.96,39.7488,South Dakota
Raymond Buch,32.48,4.872,Washington
Raymond Buch,20.04,9.6192,Washington
Raymond Buch,13999.96,6719.9808,Washington
Roger Demir,238,38.08,Connecticut
Roger Demir,61.96,27.882,Connecticut
Melanie Seite,239.372,-23.9372,Maryland
Patrick Gardner,595,95.2,California
Karen Bern,16.032,5.6112,Texas
Rick Bensley,199.75,87.89,Connecticut
John Dryer,227.96,36.4736,New Jersey
Jennifer Jackson,293.52,76.3152,New York
Jennifer Jackson,307.98,89.3142,New York
Liz Thompson,96.96,33.936,California
Liz Thompson,117.488,41.1208,California
Liz Thompson,11.952,4.1832,California
Liz Thompson,512.499,-30.147,California
Anna Häberlin,863.128,-32.3673,California
Adam Bellavance,2036.86,366.6348,Washington
Adam Bellavance,449.568,-73.0548,Washington
Adam Bellavance,108.96,32.688,Washington
Fred McMath,264.18,68.6868,Mississippi
Gary Hansen,2.88,1.4112,California
Gary Hansen,41.904,14.1426,California
Gary Hansen,23.92,4.0664,California
Harold Engle,156.512,52.8228,Illinois
Sam Zeldin,128.34,37.2186,New York
Chad McGuire,474.95,142.485,California
Toby Gnade,999.98,449.991,Washington
Darren Koutras,277.5,-188.7,Oregon
Shahid Shariari,1252.704,-480.2032,Pennsylvania
Shahid Shariari,110.97,-24.0435,Pennsylvania
Brendan Murry,22.608,-10.1736,Illinois
Brendan Murry,1.892,-0.9933,Illinois
Maribeth Yedwab,63.312,20.5764,Illinois
Arthur Gainer,7.824,2.934,Illinois
Arthur Gainer,170.072,-12.148,Illinois
Bart Watters,62.82,29.5254,New York
Sheri Gordon,19.44,9.3312,Maryland
Sheri Gordon,7.38,3.6162,Maryland
Christopher Conant,38.88,18.6624,New York
Christopher Conant,187.76,76.9816,New York
Lena Radford,6.048,-4.2336,North Carolina
Lena Radford,98.352,9.8352,North Carolina
Lena Radford,335.744,25.1808,North Carolina
David Bremer,8.96,4.3904,California
Liz Preis,89.568,-1.1196,Tennessee
Liz Preis,71.96,7.196,Tennessee
Liz Preis,15.552,5.4432,Tennessee
Art Ferguson,10.43,-18.2525,Illinois
Art Ferguson,72.784,-18.196,Illinois
Keith Dawkins,67.15,16.7875,New York
Keith Dawkins,549.98,142.9948,New York
Keith Dawkins,11.82,4.728,New York
Keith Dawkins,4643.8,2229.024,New York
Keith Dawkins,577.764,115.5528,New York
Sue Ann Reed,191.5155,-76.6062,Florida
Sue Ann Reed,2.624,0.4264,Florida
Barry Gonzalez,1369.764,-913.176,Tennessee
Barry Gonzalez,294.368,-58.8736,Tennessee
Dario Medina,81.568,7.1372,Tennessee
Michael Chen,44.46,-17.784,Texas
Michael Chen,314.088,19.6305,Texas
Marina Lichtenstein,6.336,-4.6464,Tennessee
Marina Lichtenstein,10.48,3.799,Tennessee
Marina Lichtenstein,2.469,-1.8106,Tennessee
Marina Lichtenstein,3.264,-2.2848,Tennessee
Russell D'Ascenzo,4.344,0.8688,Texas
Russell D'Ascenzo,31.776,-19.0656,Texas
Russell D'Ascenzo,4.928,1.7248,Texas
Russell D'Ascenzo,1.788,-3.0396,Texas
Russell D'Ascenzo,15.072,-3.768,Texas
Aaron Bergman,12.624,-2.5248,Texas
Erin Ashbrook,185.88,83.646,California
Erin Ashbrook,12.96,6.2208,California
Sandra Flanagan,189.7,91.056,Massachusetts
Sandra Flanagan,40.99,20.0851,Massachusetts
Becky Castell,82.64,7.4376,New York
Becky Castell,31.02,8.0652,New York
Becky Castell,89.97,37.7874,New York
Philip Fox,35.97,9.7119,Georgia
Philip Fox,1266.86,291.3778,Georgia
Sanjit Engle,169.45,42.3625,California
Sanjit Engle,40.68,0.4068,California
Caroline Jumper,3.328,0.416,Florida
Caroline Jumper,933.262,-458.1468,Florida
Caroline Jumper,2803.92,0,Florida
Pete Takahito,4.768,-0.7748,Florida
Pete Takahito,6.672,2.502,Florida
Pete Takahito,4.448,1.112,Florida
Pete Takahito,43.936,6.0412,Florida
Lena Hernandez,23.744,8.3104,New York
Lena Hernandez,357,57.12,New York
Ben Wallace,806.336,50.396,California
Ben Wallace,85.44,31.6128,California
Bill Shonely,344.91,10.3473,Georgia
Dennis Pardue,70.97,-191.619,Illinois
Dennis Pardue,36.784,3.6784,Illinois
Christopher Schild,743.988,-123.998,Pennsylvania
Maribeth Schnelling,11.212,-16.818,Illinois
Maribeth Schnelling,4.712,-1.8848,Illinois
Maribeth Schnelling,180.98,-470.548,Illinois
Maribeth Schnelling,60.416,6.0416,Illinois
Dana Kaydos,299.99,89.997,Washington
Dana Kaydos,192.16,92.2368,Washington
Dana Kaydos,242.624,27.2952,Washington
Dana Kaydos,46.74,11.685,Washington
Dana Kaydos,174.95,12.2465,Washington
Dana Kaydos,100.704,37.764,Washington
Skye Norling,368.91,180.7659,Michigan
Skye Norling,8.02,3.7694,Michigan
Skye Norling,171.04,44.4704,Michigan
Tony Chapman,19.44,9.3312,Arkansas
Anne McFarland,13.092,-10.0372,North Carolina
Astrea Jones,122.94,30.735,New York
Astrea Jones,35.448,12.8499,New York
Katherine Hughes,19.98,5.1948,Delaware
Liz Preis,69.375,-47.175,Illinois
Liz Preis,31.68,2.772,Illinois
Liz Preis,2003.168,250.396,Illinois
Liz Preis,9.344,3.1536,Illinois
Joe Elijah,2563.056,313.2624,New York
Muhammed Yedwab,387.136,4.8392,California
Frank Carlisle,3.424,0.2996,Ohio
Neil Ducich,1085.42,282.2092,New York
Dennis Bolton,43.056,15.6078,Ohio
Lindsay Castell,3.762,-2.7588,Florida
Lindsay Castell,34.86,-26.726,Florida
Lindsay Castell,432.456,32.4342,Florida
Bruce Degenhardt,675.06,87.7578,Georgia
Matt Connell,65.232,22.0158,North Carolina
Matt Connell,207,25.875,North Carolina
Sam Zeldin,600.53,137.264,Illinois
Sam Zeldin,59.904,14.2272,Illinois
Sam Zeldin,637.44,135.456,Illinois
Sam Zeldin,51.756,-33.6414,Illinois
Duane Huffman,31.104,10.8864,Florida
Duane Huffman,47.96,4.1965,Florida
Duane Huffman,158.928,41.7186,Florida
Duane Huffman,211.248,15.8436,Florida
Duane Huffman,5.552,-1.041,Florida
Duane Huffman,2.952,0.9963,Florida
Lena Creighton,10.332,-7.5768,Ohio
Jack O'Briant,18.368,5.9696,Washington
Meg Tillman,299.9,74.975,New York
Edward Becker,26.55,12.744,Virginia
Edward Becker,111.98,26.8752,Virginia
Roland Schwarz,4.928,0.7392,North Carolina
Roland Schwarz,11.784,4.2717,North Carolina
Richard Bierner,7.98,2.0748,California
Olvera Toch,180.96,81.432,Michigan
George Zrebassa,1649.95,659.98,California
George Zrebassa,362.352,45.294,California
Nancy Lomonaco,73.584,8.2782,California
Bruce Geld,486.368,36.4776,California
Michelle Tran,32.4,15.552,Oklahoma
Michelle Tran,41.86,19.2556,Oklahoma
Michelle Tran,77.56,35.6776,Oklahoma
Becky Castell,37.17,11.151,California
Giulietta Weimer,137.352,8.5845,Texas
Giulietta Weimer,376.509,-43.0296,Texas
Bradley Drucker,62.72,24.4608,Georgia
Bradley Drucker,2939.93,764.3818,Georgia
Paul Van Hugh,512.358,-14.6388,Texas
Paul Van Hugh,3.488,0.5668,Texas
Paul Van Hugh,22.288,3.9004,Texas
Paul Van Hugh,16.032,5.6112,Texas
Henry MacAllister,1.752,0.1533,North Carolina
Henry MacAllister,20.992,2.3616,North Carolina
Erin Mull,11.21,3.363,New York
Sandra Flanagan,45.04,4.504,Texas
Shahid Collister,15.624,-24.9984,Texas
Natalie DeCherney,8.74,2.2724,New York
Natalie DeCherney,44.75,20.585,New York
Frank Carlisle,61.68,5.397,Florida
Frank Carlisle,158.376,13.8579,Florida
Kelly Lampkin,2.864,-4.5824,Illinois
Kelly Lampkin,94.192,-164.836,Illinois
Xylona Preis,143.7,68.976,New Jersey
Xylona Preis,6.48,3.1104,New Jersey
Frank Preis,7.88,2.5216,New York
Pamela Stobb,11.21,3.363,Massachusetts
Pamela Stobb,354.9,88.725,Massachusetts
Pamela Stobb,17.94,8.7906,Massachusetts
Pamela Stobb,51.8,23.31,Massachusetts
Carl Weiss,299.52,149.76,Delaware
Katherine Hughes,7.7,3.157,Virginia
Tamara Chand,23.92,11.7208,Alabama
Tamara Chand,498,184.26,Alabama
Yana Sorensen,436.704,-38.2116,California
Chris Cortes,32.4,15.552,Virginia
Zuschuss Donatelli,61.44,16.5888,California
Jay Kimmel,73.36,19.8072,Alabama
Gary McGarr,59.2,22.2,Tennessee
Gary McGarr,32.952,6.5904,Tennessee
Gary McGarr,218.376,-10.9188,Tennessee
Jane Waco,31.4,13.188,Massachusetts
Jane Waco,9.48,3.792,Massachusetts
Jane Waco,209.5,58.66,Massachusetts
Jane Waco,24.3,10.449,Massachusetts
Jane Waco,6.48,3.1104,Massachusetts
Bill Overfelt,32.448,7.3008,Pennsylvania
Bill Overfelt,26.388,-17.592,Pennsylvania
Bill Overfelt,373.47,-112.041,Pennsylvania
Bill Overfelt,64.2,-44.94,Pennsylvania
Bill Overfelt,8,2.8,Pennsylvania
Xylona Preis,186.54,41.0388,Georgia
Michelle Moray,87.08,24.3824,Montana
Michelle Moray,105.584,9.2386,Montana
Michelle Moray,217.44,91.3248,Montana
Trudy Schmidt,31.744,3.968,Texas
Trudy Schmidt,5.432,-13.58,Texas
Trudy Schmidt,913.43,-169.637,Texas
Trudy Schmidt,372.144,27.9108,Texas
Janet Lee,751.984,84.5982,Florida
Sam Zeldin,604.768,60.4768,Washington
Lisa Ryan,27.36,7.3872,California
Lisa Ryan,20.56,9.6632,California
Lisa Ryan,83.92,31.47,California
Seth Vernon,902.712,33.8517,California
Michael Granlund,120.666,21.294,California
Nathan Cano,4.984,-8.4728,Texas
Steve Carroll,82.26,33.7266,Washington
Rose O'Brian,29.74,4.461,California
James Lanier,87.36,23.5872,California
James Lanier,56.16,17.55,California
Pauline Webber,64.384,8.048,Florida
Monica Federle,64.784,-14.5764,Texas
Monica Federle,15.552,5.6376,Texas
Monica Federle,223.888,69.965,Texas
Chris Cortes,10.896,3.405,Illinois
Anna Chung,84.784,-20.1362,California
Mark Haberlin,241.5,0,Texas
Cynthia Delaney,59.97,14.9925,Connecticut
Cynthia Delaney,13.36,6.4128,Connecticut
Cynthia Voltz,11.808,4.1328,California
Trudy Brown,16.24,2.436,Connecticut
Trudy Brown,77.55,21.714,Connecticut
Deirdre Greer,76.12,22.0748,New Jersey
Ross DeVincentis,17.184,6.2292,Ohio
Chris Selesnick,11.76,5.7624,California
Julia Barnett,27.46,9.8856,Connecticut
Eva Jacobs,137.94,35.8644,Massachusetts
Eva Jacobs,111.15,48.906,Massachusetts
Eva Jacobs,901.95,297.6435,Massachusetts
Eva Jacobs,366.009,-47.0583,Massachusetts
Brian DeCherney,310.688,108.7408,North Carolina
Mathew Reese,7.68,-11.52,Texas
Sharelle Roach,155.372,-35.5136,Ohio
Thea Hendricks,10.744,0.8058,Arizona
Brian Derr,232.4,78.435,New York
Brian Derr,164.646,12.8058,New York
Brian Derr,22.68,11.1132,New York
Suzanne McNair,105.52,48.5392,California
Harold Engle,83.92,5.8744,Delaware
Harold Engle,141.9,58.179,Delaware
Harold Engle,39.98,9.1954,Delaware
Harold Engle,28.91,8.673,Delaware
Harold Engle,174.95,45.487,Delaware
Jim Kriz,110.528,38.6848,California
Odella Nelson,630.024,-199.5076,North Carolina
Thea Hendricks,27.86,9.1938,Virginia
Maribeth Dona,933.408,-173.3472,Texas
Adam Hart,51.84,18.144,Texas
Adam Hart,165.6,-6.21,Texas
Max Ludwig,106.32,49.9704,Iowa
Laurel Beltran,147.92,46.225,Washington
Laurel Beltran,104.28,26.07,Washington
Laurel Beltran,286.85,63.107,Washington
Laurel Beltran,66.96,2.6784,Washington
Laurel Beltran,199.98,87.9912,Washington
Nora Paige,45,4.95,New Jersey
Nora Paige,17.9,8.771,New Jersey
Nora Paige,40.48,17.4064,New Jersey
Nora Paige,2154.9,129.294,New Jersey
Edward Becker,18.432,-12.288,Ohio
Resi Pölking,10.944,0.9576,Colorado
Dan Campbell,4.36,0.1744,Michigan
Don Jones,62.352,-10.9116,Arizona
Clay Ludtke,303.92,-30.392,Pennsylvania
Nat Carroll,129.3,6.465,Minnesota
Kean Nguyen,274.2,112.422,Maryland
Scott Cohen,6.048,-1.3608,Texas
Scott Cohen,6.848,2.14,Texas
Scott Cohen,9.96,-6.723,Texas
Scott Cohen,8.552,-13.6832,Texas
Anne McFarland,45.584,16.5242,Nevada
Ryan Akin,25.488,4.4604,Ohio
Magdelene Morse,136.96,51.36,Washington
Brad Norvell,49.616,4.9616,Illinois
Julia Barnett,10.584,3.4398,Ohio
Doug Bickford,84.416,27.4352,Arizona
Julia Barnett,431.94,-71.99,Pennsylvania
Julia Barnett,2.043,-1.4982,Pennsylvania
Julia Barnett,68.238,-12.5103,Pennsylvania
Adam Hart,240.744,-13.7568,Rhode Island
Adam Hart,35,14.7,Rhode Island
Adam Hart,210.68,50.5632,Rhode Island
Adam Hart,637.896,-127.5792,Rhode Island
Adam Hart,43.44,21.2856,Rhode Island
Adam Hart,2.22,0.666,Rhode Island
Arianne Irving,1679.96,125.997,California
Thea Hudgings,344.372,-93.4724,Texas
Thea Hudgings,1554.936,77.7468,Texas
Thea Hudgings,127.88,-67.137,Texas
Jim Epp,222.384,22.2384,California
Tiffany House,106.869,-29.0073,Illinois
Tiffany House,3.564,-6.237,Illinois
Joe Elijah,25.68,-39.804,Texas
Joe Elijah,12.384,-19.8144,Texas
Annie Thurman,25.3,11.891,Connecticut
Annie Thurman,95.94,9.594,Connecticut
John Huston,7.5,3.6,Michigan
Daniel Raglin,302.376,22.6782,New Mexico
Alan Barnes,46.688,-2.918,Colorado
Mick Crebagga,17.94,3.0498,New York
Ivan Gibson,370.14,144.3546,Connecticut
Frank Hawley,8.928,3.1248,California
Alejandro Savely,2678.94,241.1046,Indiana
Parhena Norris,387.136,-14.5176,Tennessee
Parhena Norris,45.408,11.9196,Tennessee
Parhena Norris,77.952,-11.6928,Tennessee
Parhena Norris,3,1.05,Tennessee
Gene McClure,9.952,0.9952,Florida
Noah Childs,37.896,-29.0536,Pennsylvania
Noah Childs,65.584,23.7742,Pennsylvania
Tamara Willingham,44.784,16.2342,Arizona
Barry Französisch,1035.8,269.308,New York
Tonja Turnell,5.76,1.6704,California
Scot Wooten,19.98,8.991,California
Patrick Gardner,35.98,10.0744,Nebraska
Dennis Pardue,16.656,3.3312,Pennsylvania
Don Jones,20.7,9.936,New York
Edward Nazzal,83.7,41.013,Michigan
Philip Brown,199.8,71.928,Washington
Brendan Dodson,45.68,21.0128,California
Brendan Dodson,110.96,53.2608,California
Brendan Dodson,11.94,5.97,California
Sanjit Engle,8749.95,2799.984,Virginia
Sanjit Engle,36.4,18.2,Virginia
Sanjit Engle,18.69,7.1022,Virginia
Annie Thurman,5.94,0.1188,California
Craig Carroll,60.736,20.4984,Texas
Craig Carroll,479.976,161.9919,Texas
Craig Carroll,6.08,-10.336,Texas
Alan Schoenberger,165.6,-6.21,Colorado
Aimee Bixby,59.52,15.4752,New York
Aimee Bixby,479.97,177.5889,New York
Aimee Bixby,18.62,5.3998,New York
Aimee Bixby,49.632,16.7508,New York
Aimee Bixby,97.82,45.9754,New York
Dave Hallsten,15.984,1.1988,California
Dave Hallsten,184.752,-20.7846,California
Steven Roelle,12.96,6.2208,California
Nick Radford,366.744,-110.0232,Texas
Sanjit Jacobs,8.856,-14.1696,Texas
Sanjit Jacobs,27.96,8.388,Texas
Sanjit Jacobs,146.352,49.3938,Texas
Cynthia Arntzen,175.23,61.3305,Michigan
Cynthia Arntzen,125.99,31.4975,Michigan
Cynthia Arntzen,23,10.35,Michigan
Lena Creighton,25.584,8.9544,New York
Noel Staavos,73.784,-77.4732,Texas
Noel Staavos,20.736,7.2576,Florida
Henry Goldwyn,17.52,8.2344,Kentucky
Henry Goldwyn,35.76,10.0128,Kentucky
Sarah Foster,3.64,0.9828,New York
Erin Mull,30.336,-17.4432,Texas
Doug O'Connell,12.99,1.5588,New Jersey
Doug O'Connell,182.22,45.555,New Jersey
Doug O'Connell,302.94,18.1764,New Jersey
Mark Packer,54.992,8.9362,Ohio
Muhammed Yedwab,12.99,0.2598,Wisconsin
Doug Bickford,55.86,27.93,California
Susan Pistek,44.376,-7.396,Ohio
Susan Pistek,51.264,7.6896,Ohio
Susan Pistek,5.193,-3.462,Ohio
Susan Pistek,159.984,43.9956,Ohio
Susan Pistek,54.224,3.389,Ohio
Maria Etezadi,241.424,-36.2136,California
Bruce Stewart,33.36,16.68,Michigan
Bruce Stewart,13.76,6.3296,Michigan
Bruce Stewart,496.86,24.843,Michigan
Bruce Stewart,389.97,35.0973,Michigan
Karen Seio,9.82,4.8118,Georgia
Cindy Chapman,56.4,3.384,California
Harold Dahlen,18.312,-12.208,Pennsylvania
Harold Dahlen,25.92,9.072,Pennsylvania
Harold Dahlen,8.016,1.002,Pennsylvania
Karl Braun,479.984,59.998,California
Karl Braun,30.84,9.6375,California
Harold Ryan,33.568,1.6784,Pennsylvania
Harold Ryan,422.625,0,Pennsylvania
Trudy Brown,199.98,83.9916,New York
David Smith,20.24,8.7032,Georgia
David Smith,39.92,11.1776,Georgia
David Smith,32.54,15.9446,Georgia
George Bell,39,17.55,California
George Bell,12.6,6.048,California
George Bell,24.64,4.004,Colorado
Victoria Brennan,6.264,2.0358,Texas
Victoria Brennan,14.432,3.4276,Texas
Mark Cousins,719.976,134.9955,Illinois
Cassandra Brandow,239.92,23.992,Alabama
Paul MacIntyre,1056.86,158.529,Virginia
Debra Catini,447.944,89.5888,Florida
Debra Catini,150.408,-33.8418,Florida
Laura Armstrong,453.576,39.6879,Texas
Laura Armstrong,45.36,14.742,Texas
Laura Armstrong,287.88,35.985,Texas
Laura Armstrong,131.88,14.8365,Texas
Laura Armstrong,2.328,-0.7566,Texas
Denny Joy,1454.9,378.274,Wisconsin
Mick Hernandez,4.842,-3.5508,Florida
Mick Hernandez,220.704,-8.2764,Florida
Barry Gonzalez,67.176,6.7176,Texas
Barry Gonzalez,15.232,5.5216,Texas
Seth Vernon,31.104,10.8864,Ohio
Dave Poirier,968.744,314.8418,New York
Dave Poirier,222.352,77.8232,New York
Dave Poirier,479.984,89.997,New York
Steven Roelle,10.272,3.21,Texas
Brian Thompson,998.85,-199.77,Texas
Maxwell Schwartz,24.56,11.5432,New York
Jim Kriz,5.67,0.1134,California
Shui Tom,14.336,0.896,Florida
Tony Sayre,102.3,26.598,New Hampshire
Charlotte Melton,607.52,97.2032,Minnesota
Charlotte Melton,31.16,7.79,Minnesota
Joni Wasserman,2.61,1.2006,Kentucky
Matt Collister,10.332,-5.9409,Texas
Matt Collister,10.368,3.6288,Texas
Matt Collister,20.784,-3.6372,Texas
Matt Collister,66.96,-13.392,Texas
Mark Haberlin,17.248,6.0368,California
Roger Demir,11.088,-8.1312,Pennsylvania
Karen Bern,1287.45,244.6155,California
Karen Bern,168.1,43.706,California
Fred Chung,51.968,-10.3936,Pennsylvania
Bryan Davis,4.768,0.4768,Pennsylvania
Fred Hopkins,7.98,3.9102,New York
Sean O'Donnell,18.688,7.008,Colorado
Sean O'Donnell,11.664,3.3534,Colorado
Peter McVee,191.976,38.3952,Florida
Peter McVee,499.168,31.198,Florida
Giulietta Dortch,11.88,5.346,Virginia
Giulietta Dortch,35.44,16.6568,Virginia
Pete Armstrong,67.136,25.176,California
Luke Schmidt,4.32,1.512,California
Luke Schmidt,14.94,7.0218,California
Luke Schmidt,40.54,11.3512,California
Luke Schmidt,7.312,2.5592,California
James Lanier,475.944,59.493,Nevada
Christine Abelman,30.08,-5.264,Texas
Christine Abelman,165.6,-6.21,Texas
Christine Abelman,180.96,13.572,Texas
Charles McCrossin,23.18,7.6494,Massachusetts
Bobby Trafton,56.96,21.0752,New York
Bobby Trafton,15.56,4.0456,New York
Bobby Trafton,353.568,-44.196,New York
Bobby Trafton,13.96,6.7008,New York
Sanjit Engle,82.95,29.0325,California
Henry Goldwyn,39.68,10.3168,California
Philip Fox,479.97,177.5889,California
Bryan Davis,7.38,3.4686,Washington
Bryan Davis,14.256,4.455,Washington
Bryan Davis,81.98,40.1702,Washington
Bryan Davis,39.624,13.8684,Washington
Bill Tyler,399.672,-14.9877,California
Eudokia Martin,65.12,16.9312,New York
Liz Carlisle,30.56,-19.864,Texas
Frank Hawley,20.768,2.3364,Tennessee
Chris McAfee,39.808,3.9808,Arizona
Fred McMath,121.104,-100.92,Florida
Fred McMath,111.96,-1.3995,Florida
Henry Goldwyn,15.696,5.1012,Colorado
Andy Gerbode,70.26,18.9702,New York
Andy Gerbode,90,16.2,New York
Andy Gerbode,6.096,2.0574,New York
Andy Gerbode,481.176,-120.294,New York
Andy Gerbode,7.24,2.3892,New York
Olvera Toch,177.45,-78.078,Pennsylvania
Olvera Toch,1369.764,-913.176,Pennsylvania
Olvera Toch,9.48,0.711,Pennsylvania
Seth Vernon,130.98,-89.0664,Pennsylvania
Justin MacKendrick,174.95,45.487,Kentucky
Justin MacKendrick,826,214.76,Kentucky
Henry MacAllister,139.58,39.0824,Washington
Philisse Overcash,399.95,143.982,Wisconsin
Kimberly Carter,12.39,5.8233,Kentucky
David Bremer,760.98,-1141.47,Texas
Susan Vittorini,67.86,-45.24,Arizona
Noel Staavos,31.504,11.814,North Carolina
Noel Staavos,5.04,1.638,North Carolina
Noel Staavos,39.879,-29.2446,North Carolina
Noel Staavos,4.712,1.4136,North Carolina
Mark Hamilton,194.352,19.4352,California
Rick Reed,97.424,10.9602,Tennessee
Ritsa Hightower,704.76,26.4285,North Carolina
Ritsa Hightower,27.396,-20.0904,North Carolina
Resi Pölking,5.7,2.679,Washington
Resi Pölking,14.19,5.5341,Washington
Resi Pölking,7.3,2.19,Washington
Resi Pölking,199.98,75.9924,Washington
Resi Pölking,144.96,60.8832,Washington
Resi Pölking,118,20.06,Washington
Resi Pölking,48.94,24.47,Washington
Resi Pölking,22.66,9.7438,Washington
Ken Brennan,0.836,-1.3376,Illinois
Matt Hagelstein,30.96,11.223,Ohio
Henia Zydlo,723.92,-81.441,Florida
James Galang,21.968,-15.9268,Texas
James Galang,619.152,69.6546,Texas
James Galang,127.904,41.5688,Texas
Alan Barnes,94.2,39.564,California
Heather Jas,49.5,13.365,California
Carl Jackson,16.52,1.652,Pennsylvania
Emily Ducich,55.36,19.376,Washington
Emily Ducich,11.56,3.757,Washington
Arianne Irving,17.12,7.704,California
Karl Braun,182.352,-18.2352,Ohio
Karl Braun,118.16,-25.109,Ohio
Joy Smith,18.368,6.1992,Illinois
Joy Smith,600.558,-8.5794,Illinois
Joy Smith,50.352,-8.1822,Illinois
Joy Smith,28.032,3.504,Illinois
Joy Smith,7.692,-3.6537,Illinois
Patrick O'Brill,517.405,-81.3065,Texas
Ross DeVincentis,8.608,-13.3424,Texas
Ross DeVincentis,159.56,33.9065,Texas
Jonathan Doherty,2104.55,694.5015,Virginia
Jonathan Doherty,40.7,11.803,Virginia
Steven Roelle,47.79,16.2486,Virginia
Tracy Zic,5.16,1.3416,California
Tanja Norvell,21.21,4.4541,California
Pauline Webber,96.36,25.0536,New York
Adam Hart,231.72,11.586,California
Adam Hart,17.9,8.95,California
Adam Hart,12.48,5.616,California
Andy Yotov,8.016,1.1022,Pennsylvania
Stephanie Phelps,259.896,-56.3108,Ohio
Stephanie Phelps,247.188,-49.4376,Ohio
Stephanie Phelps,279.96,48.993,Ohio
Emily Ducich,450,162,California
Corey Roper,19.44,9.5256,Michigan
Christopher Schild,300.904,11.2839,California
